time,attack_type,risk_score,risk_level,source,event
2026-05-21 01:45:03.600972,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.600 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.601592,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.601 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.601715,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.601 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.605595,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.605 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.623114,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.622 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.623293,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.622 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.652543,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.652 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.652696,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.652 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.652767,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.652 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.652938,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.652 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.655022,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.654 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.655488,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.655 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.655644,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.655 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.657263,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.657 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.667896,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.667 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.668046,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.667 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.692542,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.692 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.692667,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.692 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.692822,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.692 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.692885,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.692 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.693900,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.693 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.694122,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.694 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.694177,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.694 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.695442,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.695 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.709969,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.709 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.710136,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.709 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.738515,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.738 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.738718,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.738 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.739017,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.738 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.739108,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.738 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.740871,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.740 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.741372,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.741 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.741455,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.741 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.742908,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.742 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.755959,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.755 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.756104,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.755 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.776921,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.776 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.777047,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.776 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.777304,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.776 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.777388,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.777 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.779122,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.778 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.780010,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.779 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.780105,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.779 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.781705,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.781 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.793952,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.793 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.794058,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.793 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.864060,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.863 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.864981,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.864 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.865137,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.864 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:03.865844,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.865 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.867668,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.867 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.868248,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.868 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.868320,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.868 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:03.875951,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.875 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:03.884665,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.884 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:03.884756,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:03.884 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.010500,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.010 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.010645,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.010 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.011679,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.011 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.011771,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.011 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:04.014039,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.013 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:04.015102,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.014 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.015217,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.014 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:04.017855,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.017 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:04.034655,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.034 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.034788,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.034 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.064759,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.064 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.064918,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.064 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:04.064984,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.064 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.065056,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.064 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.066530,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.066 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:04.067038,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.066 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.067112,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.066 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:04.068406,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.068 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:04.079197,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.078 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.079432,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.079 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.098187,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.098 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.098510,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.098 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:04.098575,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.098 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:04.098622,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.098 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:04.099852,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.099 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:04.100251,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:04.100 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
